REDWING LABS

REDWING LABS

Period: 64, 0, -24.951648

Period: 32, 0, -24.911355

Period: 16, 0, -24.846886

PWM: 121, 0, 8.000000

6

PWM: 122, 0, 8.000000

6

PWM: 123, 1, -24.798534


PWM: 124, 2, -21.325275


PWM: 125, 3, 8.000000



PWM: 81, 622, -22.090843

Pressed!!!!PWM: 80, 627, 5.123076


PWM: 79, 627, -0.219781

Payload Soft landed:@Current: -0.219781

PWM: 78, 627, -0.284250

nt: -0.219781

Payload Soft landed:@Current: -0.284250

PWM: 77, 627, -0.179489

nt: -0.284250

Payload Soft landed:@Current: -0.179489

PWM: 76, 627, -0.123076

nt: -0.179489

Payload Soft landed:@Current: -0.123076

PWM: 75, 627, -0.123076

nt: -0.123076

Payload Soft landed:@Current: -0.123076

PWM: 74, 627, -0.155311

nt: -0.123076

Payload Soft landed:@Current: -0.155311

PWM: 73, 627, -0.106959

nt: -0.155311

Payload Soft landed:@Current: -0.106959

PWM: 72, 627, -0.155311

nt: -0.106959

Payload Soft landed:@Current: -0.155311

PWM: 71, 627, -0.300367

nt: -0.155311

Payload Soft landed:@Current: -0.300367

PWM: 70, 627, -0.187547

nt: -0.300367

Payload Soft landed:@Current: -0.187547

PWM: 69, 627, -0.187547

nt: -0.187547

PWM: 69, 627, -0.187547

nt: -0.187547

Payload Soft landed:@Current: -0.187547

PWM: 68, 627, -0.171430

nt: -0.187547

Payload Soft landed:@Current: -0.171430

PWM: 67, 627, -0.187547

nt: -0.171430

Payload Soft landed:@Current: -0.187547

PWM: 66, 627, -0.316484

nt: -0.187547

Payload Soft landed:@Current: -0.316484

PWM: 65, 627, -0.235898

nt: -0.316484

Payload Soft landed:@Current: -0.235898

PWM: 64, 627, -0.203664

nt: -0.235898

Payload Soft landed:@Current: -0.203664

PWM: 63, 627, -0.090842

nt: -0.203664

Payload Soft landed:@Current: -0.090842

PWM: 62, 627, -0.155311

nt: -0.090842

Payload Soft landed:@Current: -0.155311

PWM: 61, 627, -0.187547

nt: -0.155311

Payload Soft landed:@Current: -0.187547

PWM: 60, 627, -0.187547

nt: -0.187547

Payload Soft landed:@Current: -0.187547

PWM: 59, 627, -0.227840

nt: -0.187547

Payload Soft landed:@Current: -0.227840

PWM: 58, 627, 0.005860

ent: -0.227840

Payload Soft landed:@Current: 0.005860

PWM: 57, 627, -0.195606

nt: 0.005860

Payload Soft landed:@Current: -0.195606

PWM: 56, 627, -0.219781

nt: -0.195606

Payload Soft landed:@Current: -0.219781

PWM: 55, 627, -0.268133

nt: -0.219781

Payload Soft landed:@Current: -0.268133

PWM: 54, 627, -0.026374

nt: -0.268133

Payload Soft landed:@Current: -0.026374

PWM: 53, 627, -0.195606

nt: -0.026374

Payload Soft landed:@Current: -0.195606

PWM: 52, 627, -0.131135

nt: -0.195606

Payload Soft landed:@Current: -0.131135

PWM: 51, 627, -0.123076

nt: -0.131135

Payload Soft landed:@Current: -0.123076

PWM: 50, 627, -0.284250

nt: -0.123076

Payload Soft landed:@Current: -0.284250

PWM: 49, 627, -0.042491

nt: -0.284250

